lat,lon,weight,offense
32.7190689,-117.1295097,4.0,Motor Vehicle Theft
32.71889898,-117.1619595,3.0,Destruction/Damage/Vandalism of Property
32.69837562,-117.1416633,3.0,Burglary/Breaking & Entering
32.75413298,-117.2050595,9.0,Robbery
32.71154405,-117.1076833,3.0,All Other Offenses
32.80076683,-117.1942388,4.0,Motor Vehicle Theft
32.78050604,-117.0949999,3.0,Simple Assault
32.92060825,-117.1408567,4.0,Motor Vehicle Theft
32.79856529,-117.2325625,3.0,All Other Larceny
32.82718145,-117.16288,3.0,Destruction/Damage/Vandalism of Property
32.57328086,-117.057993,3.0,All Other Larceny
32.71272496,-117.1403204,3.0,All Other Offenses
32.75776135,-117.2093433,4.0,Motor Vehicle Theft
32.69857081,-117.1002713,3.0,Destruction/Damage/Vandalism of Property
32.75363571,-117.062115,9.0,Robbery
32.71891159,-117.1602524,3.0,Pocket-Picking
32.74784304,-117.1057795,9.0,Robbery
32.74784304,-117.1057795,3.0,Simple Assault
32.7537669,-117.2041963,3.0,Identity Theft
32.74581889,-117.1347095,3.0,Forcible Fondling
32.58164709,-117.0537058,3.0,Simple Assault
32.78882611,-117.0977827,3.0,Destruction/Damage/Vandalism of Property
32.78882611,-117.0977827,3.0,Burglary/Breaking & Entering
32.70839796,-117.1583438,3.0,All Other Offenses
32.71098365,-117.1528265,3.0,Drug Equipment Violations
32.72097148,-117.1656741,4.0,Motor Vehicle Theft
32.8003567,-117.2292238,9.0,Aggravated Assault
32.8003567,-117.2292238,3.0,Burglary/Breaking & Entering
32.8003567,-117.2292238,3.0,Destruction/Damage/Vandalism of Property
32.71261126,-117.1611363,3.0,Burglary/Breaking & Entering
32.70886952,-117.0937338,3.0,Destruction/Damage/Vandalism of Property
32.90363789,-117.1633466,3.0,Burglary/Breaking & Entering
32.70814759,-117.0725668,3.0,All Other Offenses
32.74222398,-117.1185915,3.0,All Other Offenses
32.82721356,-117.2004593,3.0,Burglary/Breaking & Entering
32.8008854,-117.1581558,9.0,Aggravated Assault
32.72201068,-117.1648368,9.0,Aggravated Assault
32.82034701,-117.1715804,3.0,All Other Offenses
32.74877219,-117.2520691,3.0,Kidnapping/Abduction
32.74598274,-117.0832688,3.0,All Other Offenses
32.75909822,-117.1195763,4.0,Motor Vehicle Theft
32.56066818,-116.973535,3.0,Drug/narcotic Violations
32.56066818,-116.973535,3.0,All Other Offenses
32.54435521,-117.0326906,3.0,All Other Offenses
32.76714754,-117.1485404,3.0,Embezzlement
32.76780203,-117.1742596,3.0,Identity Theft
32.74842312,-117.1463215,3.0,Liquor Law Violations
32.94388425,-117.2395023,3.0,False Pretenses/Swindle/Confidence Game
32.92490166,-117.1377069,3.0,All Other Offenses
32.81513451,-117.2314653,3.0,Impersonation
32.7569933,-117.2087092,3.0,Intimidation
32.87263354,-117.2140066,3.0,Theft From Motor Vehicle
32.77080623,-117.1630023,3.0,Drug/narcotic Violations
32.76012636,-117.1861615,3.0,Drug Equipment Violations
32.88536461,-117.1734081,4.0,Motor Vehicle Theft
32.55746063,-116.9918057,4.0,Motor Vehicle Theft
32.92214532,-117.1365833,3.0,Destruction/Damage/Vandalism of Property
32.92684327,-117.0941564,3.0,Driving Under the Influence
32.83429794,-117.124061,3.0,Burglary/Breaking & Entering
32.70793946,-117.1542399,3.0,Drug/narcotic Violations
32.68666254,-117.1059248,4.0,Motor Vehicle Theft
32.93075586,-117.1973964,3.0,Destruction/Damage/Vandalism of Property
32.77625286,-117.2532376,3.0,Burglary/Breaking & Entering
32.77625286,-117.2532376,3.0,Identity Theft
32.74694794,-117.1615959,9.0,Aggravated Assault
32.83410336,-117.207575,3.0,All Other Larceny
32.79423258,-117.1914447,3.0,Theft From Motor Vehicle
32.75908679,-117.1475327,4.0,Motor Vehicle Theft
32.75146966,-117.0987776,3.0,Drug/narcotic Violations
32.72615055,-117.1703533,3.0,Theft From Motor Vehicle
32.7122305,-117.0935088,3.0,All Other Offenses
32.78805029,-117.087998,3.0,Drug/narcotic Violations
32.76867306,-117.1385298,3.0,Driving Under the Influence
32.73824757,-117.0582886,3.0,All Other Offenses
32.72266244,-117.232476,3.0,Simple Assault
32.7485269,-117.1265082,3.0,Embezzlement
32.71787515,-117.155552,3.0,Intimidation
32.74778343,-117.2503479,3.0,Destruction/Damage/Vandalism of Property
32.7023294,-117.1434538,9.0,Aggravated Assault
32.7023294,-117.1434538,3.0,False Pretenses/Swindle/Confidence Game
32.7023294,-117.1434538,3.0,Destruction/Damage/Vandalism of Property
32.5454942,-117.0425302,3.0,Simple Assault
32.76336563,-117.1150779,3.0,Driving Under the Influence
32.74841578,-117.247164,3.0,Disorderly Conduct
32.8194092,-117.1744435,3.0,All Other Offenses
32.73746319,-117.1194744,3.0,Simple Assault
32.73746319,-117.1194744,3.0,Destruction/Damage/Vandalism of Property
32.75920751,-117.1827194,4.0,Motor Vehicle Theft
32.7023294,-117.1434538,3.0,All Other Offenses
32.75851331,-117.0749852,3.0,Theft of Motor Vehicle Parts/Accessories
32.71860926,-117.0381205,3.0,Theft From Motor Vehicle
32.81435992,-117.0664619,3.0,Simple Assault
32.57274817,-117.0995922,3.0,Destruction/Damage/Vandalism of Property
32.90234517,-117.1365691,3.0,Theft of Motor Vehicle Parts/Accessories
32.74966097,-117.0997479,3.0,All Other Larceny
32.76538338,-117.1022242,4.0,Motor Vehicle Theft
32.70736347,-117.1466196,3.0,Curfew/Loitering/Vagrancy Violations
32.79724093,-117.093651,3.0,Theft of Motor Vehicle Parts/Accessories
32.70736347,-117.1466196,3.0,All Other Offenses
32.70633778,-117.146767,3.0,Curfew/Loitering/Vagrancy Violations
32.95036469,-117.1096817,3.0,All Other Offenses
32.73392031,-117.1773925,4.0,Motor Vehicle Theft
32.80297093,-117.0083233,3.0,Disorderly Conduct
32.71570267,-117.1619881,3.0,All Other Offenses
32.71055171,-117.1360045,4.0,Motor Vehicle Theft
32.73856404,-117.1010484,3.0,Trespass of Real Property
32.75918952,-117.1352017,3.0,All Other Larceny
32.79207694,-117.0253227,3.0,Impersonation
32.70279327,-117.0449048,3.0,Theft From Motor Vehicle
32.56223518,-116.9839888,3.0,Theft From Motor Vehicle
32.78976667,-117.2548659,3.0,All Other Larceny
32.79222593,-117.2481961,3.0,Theft From Motor Vehicle
32.72384804,-117.2299427,3.0,Impersonation
32.71935743,-117.1218188,3.0,Destruction/Damage/Vandalism of Property
32.7147523,-117.1547572,3.0,Theft From Building
32.75526294,-117.1135512,3.0,Drug Equipment Violations
32.80366176,-117.1490313,4.0,Motor Vehicle Theft
32.71267639,-117.1457724,3.0,Drug/narcotic Violations
32.71267639,-117.1457724,3.0,All Other Offenses
32.55506933,-117.0405145,3.0,All Other Offenses
32.70841535,-117.1467495,3.0,Drug/narcotic Violations
32.77762781,-117.1724153,3.0,All Other Offenses
32.74218554,-117.0999714,3.0,Simple Assault
32.74335509,-117.251527,3.0,Theft of Motor Vehicle Parts/Accessories
32.75136493,-117.1890085,3.0,All Other Larceny
32.94397469,-117.0886472,3.0,All Other Larceny
32.95757348,-117.1995121,3.0,All Other Offenses
32.74568349,-117.0587216,3.0,Destruction/Damage/Vandalism of Property
32.78053769,-117.1308146,9.0,Aggravated Assault
32.70643448,-117.1252222,3.0,All Other Offenses
32.74876761,-117.244199,4.0,Motor Vehicle Theft
32.80252953,-117.159482,3.0,Theft From Motor Vehicle
32.92736093,-117.1230557,3.0,Theft From Motor Vehicle
32.72597589,-117.1030288,3.0,Extortion/Blackmail
32.74993086,-117.1750759,3.0,Theft From Motor Vehicle
32.71592803,-117.0957609,3.0,Destruction/Damage/Vandalism of Property
32.69346301,-117.0421031,3.0,Identity Theft
32.70941291,-117.1448878,4.0,Motor Vehicle Theft
32.77769886,-117.1209893,4.0,Motor Vehicle Theft
32.8090185,-117.210142,3.0,Theft From Motor Vehicle
32.8090185,-117.210142,3.0,Destruction/Damage/Vandalism of Property
32.71374436,-117.0270637,3.0,All Other Offenses
32.79299058,-117.2359524,4.0,Motor Vehicle Theft
32.80247659,-117.1098654,3.0,All Other Offenses
32.87796591,-117.2141763,3.0,All Other Offenses
32.80274006,-117.1136848,3.0,All Other Larceny
32.90843743,-117.1706008,3.0,All Other Offenses
32.74516062,-117.1661689,4.0,Motor Vehicle Theft
32.7282228,-117.2451514,3.0,Theft From Motor Vehicle
32.5504981,-117.0375883,9.0,Robbery
32.74211679,-117.1603784,3.0,Driving Under the Influence
32.74211679,-117.1603784,3.0,All Other Offenses
32.70945944,-117.1545659,3.0,Destruction/Damage/Vandalism of Property
32.5692364,-117.1011814,3.0,All Other Offenses
32.68550512,-117.115269,3.0,Prostitution
32.92508588,-117.1440745,3.0,All Other Offenses
32.74956171,-117.0880538,3.0,Drug Equipment Violations
32.76769154,-117.2526439,3.0,Disorderly Conduct
32.95464063,-117.2143124,9.0,Aggravated Assault
32.90873703,-117.1383597,3.0,All Other Larceny
32.74120689,-117.1491497,4.0,Motor Vehicle Theft
32.75830541,-117.2088373,3.0,Simple Assault
32.75525771,-117.1126137,3.0,Simple Assault
32.76473435,-117.0969667,3.0,All Other Offenses
32.77622939,-117.1541101,3.0,Disorderly Conduct
32.78908518,-117.1683767,3.0,Driving Under the Influence
32.78736598,-117.2346612,3.0,Burglary/Breaking & Entering
32.78736598,-117.2346612,3.0,Drug/narcotic Violations
32.78736598,-117.2346612,3.0,Trespass of Real Property
32.75262856,-117.2290577,3.0,Forcible Rape
32.75262856,-117.2290577,3.0,Forcible Sodomy
32.70124157,-117.1187538,3.0,Drug Equipment Violations
32.94824432,-117.1090384,3.0,Driving Under the Influence
32.74750262,-117.1551875,3.0,Disorderly Conduct
32.74903405,-117.2080622,3.0,Disorderly Conduct
32.86564157,-117.2044609,3.0,False Pretenses/Swindle/Confidence Game
32.69763029,-117.035989,3.0,All Other Offenses
32.86564157,-117.2044609,3.0,Impersonation
32.71065702,-117.1273415,4.0,Motor Vehicle Theft
32.78987125,-117.143971,3.0,All Other Offenses
32.69189969,-117.1202739,3.0,All Other Offenses
32.71152812,-117.162927,3.0,Weapon Law Violations
32.68666336,-117.1169281,3.0,Prostitution
32.71152812,-117.162927,3.0,Curfew/Loitering/Vagrancy Violations
32.69013485,-117.1140489,9.0,Aggravated Assault
32.80249048,-117.1329354,3.0,Simple Assault
32.67617593,-117.0484774,3.0,All Other Offenses
32.69275228,-117.0398784,3.0,Simple Assault
32.80843651,-117.2662691,3.0,Simple Assault
32.79824032,-117.2481376,3.0,Disorderly Conduct
32.71236055,-117.140251,3.0,Disorderly Conduct
32.71043583,-117.0624431,9.0,Aggravated Assault
32.89617245,-117.1931901,4.0,Motor Vehicle Theft
32.89617245,-117.1931901,3.0,Stolen Property Offenses
32.89617245,-117.1931901,3.0,Drug/narcotic Violations
32.89617245,-117.1931901,3.0,Drug Equipment Violations
32.89617245,-117.1931901,3.0,All Other Offenses
32.69603459,-117.1231066,3.0,Simple Assault
32.75915682,-117.1301796,4.0,Motor Vehicle Theft
32.87379698,-117.2096211,3.0,Trespass of Real Property
32.75070995,-117.0566128,3.0,All Other Offenses
32.69762341,-117.1315967,3.0,Weapon Law Violations
32.78645364,-117.1703833,3.0,Simple Assault
32.78645364,-117.1703833,3.0,Theft From Building
32.9205259,-117.1220485,3.0,Intimidation
32.9205259,-117.1220485,3.0,Destruction/Damage/Vandalism of Property
32.74055987,-117.0848765,3.0,All Other Offenses
32.74973659,-117.1155697,3.0,Destruction/Damage/Vandalism of Property
32.83090312,-117.1546682,3.0,All Other Offenses
32.87010644,-117.2071627,3.0,All Other Offenses
32.77514727,-117.1436212,3.0,Simple Assault
32.8308667,-117.1588029,3.0,All Other Offenses
32.77282156,-117.134625,3.0,Destruction/Damage/Vandalism of Property
32.75692196,-117.0685115,3.0,Theft From Motor Vehicle
32.75499969,-117.0922788,3.0,Drug/narcotic Violations
32.75499969,-117.0922788,3.0,Drug Equipment Violations
32.73877017,-117.1611854,3.0,Simple Assault
32.58346438,-117.0904425,3.0,All Other Offenses
32.69284431,-117.1146441,4.0,Motor Vehicle Theft
32.71045874,-117.1638277,3.0,All Other Offenses
32.71592259,-117.1259627,3.0,Simple Assault
32.71592259,-117.1259627,3.0,Burglary/Breaking & Entering
32.70182948,-117.1466425,3.0,All Other Offenses
32.71919475,-117.0532169,3.0,Simple Assault
32.56548727,-117.0599196,4.0,Motor Vehicle Theft
32.56548727,-117.0599196,3.0,Stolen Property Offenses
32.70937723,-117.1610221,3.0,Destruction/Damage/Vandalism of Property
32.74962462,-117.0954348,3.0,False Pretenses/Swindle/Confidence Game
32.69710096,-117.1358587,3.0,All Other Offenses
32.9111894,-117.1440839,3.0,Simple Assault
32.76095324,-117.1151789,3.0,Disorderly Conduct
32.74642993,-117.1463923,9.0,Aggravated Assault
32.82092149,-117.2006761,3.0,All Other Larceny
32.82092149,-117.2006761,3.0,Drug/narcotic Violations
32.74512017,-117.1898571,3.0,Destruction/Damage/Vandalism of Property
32.80449134,-117.0489273,3.0,Simple Assault
32.73137719,-117.1051824,3.0,Disorderly Conduct
32.70651189,-117.0550831,3.0,Drug/narcotic Violations
32.719445,-117.2480859,3.0,Disorderly Conduct
32.74161106,-117.2424262,4.0,Motor Vehicle Theft
32.74161106,-117.2424262,3.0,Stolen Property Offenses
32.71530856,-117.0395277,9.0,Robbery
32.80207396,-117.151793,9.0,Aggravated Assault
32.69071814,-117.1038898,3.0,Simple Assault
32.74845913,-117.2391509,3.0,Intimidation
32.79741457,-117.2519179,9.0,Aggravated Assault
32.72200147,-117.2418662,3.0,Burglary/Breaking & Entering
32.7938219,-117.2321859,3.0,All Other Offenses
32.57420998,-117.0765342,3.0,All Other Offenses
32.83451607,-117.1527542,3.0,Identity Theft
32.8743125,-117.245944,3.0,All Other Offenses
32.79450557,-117.1755442,3.0,Destruction/Damage/Vandalism of Property
32.79832065,-117.2384809,3.0,Drug Equipment Violations
32.8326953,-117.1638902,3.0,Burglary/Breaking & Entering
32.72690064,-117.1535295,3.0,Destruction/Damage/Vandalism of Property
32.69205153,-117.1024751,3.0,Shoplifting
32.75907813,-117.1278004,9.0,Aggravated Assault
32.75907813,-117.1278004,3.0,Drug/narcotic Violations
32.75907813,-117.1278004,3.0,Drug Equipment Violations
32.77503747,-117.2353269,3.0,Simple Assault
32.69596403,-117.1380326,9.0,Robbery
32.75763003,-117.1979471,3.0,Drug/narcotic Violations
32.75763003,-117.1979471,3.0,Identity Theft
32.77208953,-117.2526484,3.0,Disorderly Conduct
32.72977699,-117.1728157,3.0,All Other Offenses
32.71159144,-117.1467863,3.0,All Other Offenses
32.70351321,-117.0385543,3.0,All Other Offenses
32.75603302,-117.0928867,3.0,Trespass of Real Property
32.92658195,-117.062057,3.0,Burglary/Breaking & Entering
32.74918022,-117.1208137,3.0,All Other Offenses
32.8001908,-117.1273542,3.0,Driving Under the Influence
32.71574097,-117.0345296,3.0,All Other Offenses
32.83253281,-117.2202098,3.0,All Other Offenses
32.71577189,-117.1573622,3.0,Disorderly Conduct
32.70267061,-117.1059155,3.0,Intimidation
32.76890541,-117.2092041,3.0,Drug/narcotic Violations
32.73630653,-117.0603598,9.0,Robbery
32.709411,-117.1485516,3.0,All Other Larceny
32.709411,-117.1485516,3.0,Drug Equipment Violations
32.709411,-117.1485516,3.0,Curfew/Loitering/Vagrancy Violations
32.74992029,-117.1687305,3.0,Driving Under the Influence
32.74420372,-117.117962,3.0,All Other Offenses
32.74566225,-117.1410665,4.0,Motor Vehicle Theft
32.7136941,-117.1573506,3.0,Simple Assault
32.7136941,-117.1573506,3.0,Disorderly Conduct
32.75324932,-117.1030216,3.0,Drug/narcotic Violations
32.75324932,-117.1030216,3.0,Curfew/Loitering/Vagrancy Violations
32.81173673,-117.150364,3.0,Burglary/Breaking & Entering
32.73877017,-117.1611854,3.0,Disorderly Conduct
32.74614335,-117.1985663,3.0,Drug/narcotic Violations
32.74614335,-117.1985663,3.0,Drug Equipment Violations
32.71024945,-117.063911,3.0,False Pretenses/Swindle/Confidence Game
32.71259958,-117.1656716,9.0,Aggravated Assault
32.76994597,-117.0405155,3.0,All Other Offenses
32.69817633,-117.1433284,3.0,Intimidation
32.69817633,-117.1433284,3.0,Drug/narcotic Violations
32.57288684,-117.0926932,3.0,All Other Offenses
32.72589189,-117.1546907,3.0,Burglary/Breaking & Entering
32.78409361,-117.1279415,3.0,Simple Assault
32.8003567,-117.2292238,4.0,Motor Vehicle Theft
32.95787049,-117.1242333,3.0,Trespass of Real Property
32.95787049,-117.1242333,3.0,All Other Offenses
32.71158869,-117.149526,3.0,Disorderly Conduct
32.70999694,-117.0625035,3.0,Simple Assault
32.80022914,-117.252644,3.0,Trespass of Real Property
32.82645647,-117.1403657,3.0,Burglary/Breaking & Entering
32.76731594,-117.1570912,3.0,Burglary/Breaking & Entering
32.76731594,-117.1570912,3.0,Destruction/Damage/Vandalism of Property
32.74970927,-117.2513607,3.0,Driving Under the Influence
32.55831843,-117.0455941,3.0,Theft From Motor Vehicle
32.71159643,-117.1529014,3.0,Simple Assault
32.74840082,-117.2039923,3.0,Drug/narcotic Violations
32.74840082,-117.2039923,3.0,Drug Equipment Violations
32.72825742,-117.0988042,3.0,False Pretenses/Swindle/Confidence Game
32.72825742,-117.0988042,3.0,Identity Theft
32.74411783,-117.2507857,3.0,Driving Under the Influence
32.7649953,-117.1063494,3.0,Driving Under the Influence
32.97416565,-117.092353,3.0,Simple Assault
32.97416565,-117.092353,3.0,Destruction/Damage/Vandalism of Property
32.5599518,-117.0672478,3.0,Theft From Motor Vehicle
32.79173278,-117.2540787,3.0,Disorderly Conduct
32.7496166,-117.094488,3.0,Simple Assault
32.75223029,-117.2151887,3.0,Driving Under the Influence
32.75689551,-117.2229111,3.0,All Other Offenses
32.67324718,-117.0430408,3.0,Driving Under the Influence
32.67324718,-117.0430408,3.0,All Other Offenses
32.70522135,-117.1494322,3.0,Destruction/Damage/Vandalism of Property
32.70953531,-117.1382044,3.0,Disorderly Conduct
32.74962232,-117.1019765,9.0,Robbery
32.78090673,-117.1745498,3.0,Weapon Law Violations
32.75039728,-117.1300821,3.0,Burglary/Breaking & Entering
32.75039728,-117.1300821,4.0,Motor Vehicle Theft
32.58391657,-117.1012628,3.0,Burglary/Breaking & Entering
32.70626692,-117.1485228,3.0,Driving Under the Influence
32.7042839,-117.1239921,3.0,All Other Offenses
32.6889628,-117.1202725,3.0,Liquor Law Violations
32.71255417,-117.1610679,9.0,Aggravated Assault
32.71367816,-117.1610047,3.0,All Other Larceny
32.71362056,-117.1610725,3.0,All Other Offenses
32.75453062,-117.2035344,3.0,Driving Under the Influence
32.7285797,-117.1696513,3.0,All Other Offenses
32.73734239,-117.1761121,3.0,Simple Assault
32.79346542,-117.2558618,3.0,Liquor Law Violations
32.75527277,-117.1147802,3.0,Destruction/Damage/Vandalism of Property
32.75527277,-117.1147802,3.0,Simple Assault
32.77587484,-117.1367723,4.0,Motor Vehicle Theft
32.74956509,-117.0884479,3.0,Shoplifting
32.74956509,-117.0884479,3.0,Destruction/Damage/Vandalism of Property
32.72936975,-117.1708097,3.0,Driving Under the Influence
32.95630988,-117.2259533,3.0,All Other Offenses
32.79279515,-117.2542617,3.0,Simple Assault
32.7472288,-117.087966,3.0,Bribery
32.7472288,-117.087966,3.0,Disorderly Conduct
32.55707048,-117.0581321,3.0,Drug/narcotic Violations
32.71154113,-117.1611071,3.0,Destruction/Damage/Vandalism of Property
32.78619119,-117.114226,3.0,Simple Assault
32.78619119,-117.114226,3.0,All Other Larceny
32.74289021,-117.2333632,3.0,Disorderly Conduct
32.744011,-117.1356642,9.0,Aggravated Assault
32.71362669,-117.1665565,3.0,Disorderly Conduct
32.71043583,-117.0624431,3.0,Simple Assault
32.70845815,-117.2492836,3.0,Drug/narcotic Violations
32.58390003,-117.0969258,3.0,All Other Offenses
32.70845815,-117.2492836,3.0,Driving Under the Influence
32.70845815,-117.2492836,3.0,All Other Offenses
32.78814617,-117.2544958,3.0,Burglary/Breaking & Entering
32.832825389999996,-117.1488091,3.0,All Other Offenses
32.70527039,-117.1401967,3.0,Driving Under the Influence
32.71154123,-117.1519219,3.0,Intimidation
32.83735313,-117.1069623,9.0,Aggravated Assault
32.69604905,-117.1188333,3.0,Burglary/Breaking & Entering
32.78704998,-117.1784983,3.0,All Other Offenses
32.90490821,-117.1626592,3.0,All Other Offenses
32.91131846,-117.1366174,3.0,Simple Assault
32.7521817,-117.0668164,9.0,Robbery
32.70750882,-117.0363902,3.0,Simple Assault
32.7451126,-117.2083055,3.0,Drug/narcotic Violations
32.7451126,-117.2083055,3.0,All Other Offenses
32.73693123,-117.101075,3.0,Driving Under the Influence
32.82978534,-117.1962383,3.0,Theft From Building
32.93463113,-117.2480363,3.0,Burglary/Breaking & Entering
32.74959837,-117.0923443,9.0,Aggravated Assault
32.75535945,-117.1337944,9.0,Aggravated Assault
32.72421909,-117.0930322,3.0,Simple Assault
32.71470689,-117.1602216,3.0,Simple Assault
32.77534093,-117.0495263,3.0,All Other Offenses
32.87885159,-117.2250788,3.0,Simple Assault
32.96167538,-117.1608535,3.0,All Other Offenses
32.75140684,-117.0923198,3.0,All Other Larceny
32.68412655,-117.0493106,3.0,Simple Assault
32.72668189,-117.1085927,3.0,Simple Assault
32.77292807,-117.1970907,3.0,Drug Equipment Violations
32.77292807,-117.1970907,3.0,All Other Offenses
32.57228284,-117.0434633,9.0,Aggravated Assault
32.75115894,-117.1485552,3.0,All Other Offenses
32.7490342,-117.2080611,3.0,Simple Assault
32.82753609,-117.2474721,9.0,Aggravated Assault
32.75527277,-117.1147802,3.0,Disorderly Conduct
32.73500392,-117.0797177,3.0,All Other Offenses
32.70803283,-117.0640101,3.0,Simple Assault
32.70633778,-117.146767,3.0,Kidnapping/Abduction
32.70633778,-117.146767,9.0,Aggravated Assault
32.99355693,-117.0813108,3.0,Liquor Law Violations
32.99355693,-117.0813108,3.0,All Other Offenses
32.74982034,-117.2247577,3.0,Simple Assault
32.73931285,-117.1249496,9.0,Aggravated Assault
32.77136185,-117.2078042,3.0,Driving Under the Influence
32.74518811,-117.1616459,3.0,Disorderly Conduct
32.73470992,-117.223726,3.0,Simple Assault
32.78483899,-117.2066301,3.0,All Other Offenses
32.78483899,-117.2066301,3.0,Driving Under the Influence
32.73470992,-117.223726,3.0,Destruction/Damage/Vandalism of Property
32.78483899,-117.2066301,3.0,Weapon Law Violations
32.7913726,-117.2519988,3.0,Disorderly Conduct
32.73894884,-117.1730834,3.0,Disorderly Conduct
32.83145122,-117.1365329,3.0,Simple Assault
32.58206782,-117.0947885,9.0,Aggravated Assault
32.84195991,-117.2730319,3.0,Simple Assault
32.93312318,-117.2400867,3.0,All Other Offenses
32.71902399,-117.1361383,3.0,All Other Offenses
32.76239733,-117.2177101,3.0,Weapon Law Violations
32.97178383,-117.0935742,3.0,All Other Offenses
32.71993875,-117.1674643,3.0,Prostitution
32.74428784,-117.1301407,3.0,Intimidation
32.73515569,-117.0653574,3.0,Pocket-Picking
32.73515569,-117.0653574,3.0,Drug/narcotic Violations
32.90723711,-117.1470865,3.0,Theft From Motor Vehicle
32.97327684,-117.1174946,3.0,Theft From Motor Vehicle
32.56774023,-116.9667699,3.0,Theft From Motor Vehicle
32.56774023,-116.9667699,3.0,Counterfeiting/Forgery
32.68701392,-117.1139794,3.0,Drug/narcotic Violations
32.68701392,-117.1139794,3.0,Drug Equipment Violations
32.94510536,-117.23879,3.0,False Pretenses/Swindle/Confidence Game
32.77360358,-117.1540995,3.0,Simple Assault
32.81886929,-117.1090832,4.0,Motor Vehicle Theft
32.7738085,-117.1450503,4.0,Motor Vehicle Theft
32.70413105,-117.0867037,4.0,Motor Vehicle Theft
32.75563542,-117.2073994,3.0,Theft From Motor Vehicle
32.71782765,-117.1656701,4.0,Motor Vehicle Theft
32.56838929,-117.0141757,4.0,Motor Vehicle Theft
32.58041223,-117.0581513,3.0,Theft From Motor Vehicle
32.75988747,-117.1748394,4.0,Motor Vehicle Theft
32.71898212,-117.1425798,3.0,Destruction/Damage/Vandalism of Property
32.78341956,-117.1717697,3.0,Driving Under the Influence
32.80297093,-117.0083233,3.0,All Other Larceny
32.57979234,-117.0580044,4.0,Motor Vehicle Theft
32.74337136,-117.1627814,4.0,Motor Vehicle Theft
32.74638765,-117.2543903,3.0,Theft From Motor Vehicle
32.79021748,-117.2091583,4.0,Motor Vehicle Theft
32.70733987,-117.1592611,3.0,Disorderly Conduct
32.75179553,-117.073613,4.0,Motor Vehicle Theft
32.73367302,-117.168015,4.0,Motor Vehicle Theft
32.7727485,-117.2497074,4.0,Motor Vehicle Theft
32.72411469,-117.1639478,3.0,Counterfeiting/Forgery
32.75149476,-117.1020355,4.0,Motor Vehicle Theft
32.84133881,-117.2760119,3.0,Theft From Motor Vehicle
32.74600974,-117.2412664,4.0,Motor Vehicle Theft
32.80305452,-117.1633642,3.0,Theft From Motor Vehicle
32.74289021,-117.2333632,3.0,Kidnapping/Abduction
32.71589682,-117.1337074,3.0,Disorderly Conduct
32.79936053,-117.2386596,3.0,Simple Assault
32.90147616,-117.0877018,3.0,Theft From Motor Vehicle
32.71796498,-117.1381272,3.0,Theft From Building
32.94389784,-117.0916769,3.0,Theft From Motor Vehicle
32.56376961,-117.0427721,4.0,Motor Vehicle Theft
32.95596962,-117.2511665,4.0,Motor Vehicle Theft
32.5801996,-117.0777378,4.0,Motor Vehicle Theft
32.83615824,-117.2073368,4.0,Motor Vehicle Theft
32.57325718,-117.0766717,3.0,Theft of Motor Vehicle Parts/Accessories
32.74452835,-117.0696341,3.0,Weapon Law Violations
32.74968018,-117.1020439,9.0,Aggravated Assault
32.74968018,-117.1020439,3.0,Drug/narcotic Violations
32.80423847,-117.1541329,9.0,Aggravated Assault
32.74968018,-117.1020439,3.0,Trespass of Real Property
32.74856261,-117.151152,3.0,Disorderly Conduct
32.73232066,-117.1479626,3.0,Simple Assault
32.75630648,-117.2193714,3.0,Simple Assault
32.83253281,-117.2202098,3.0,Forcible Rape
32.71526365,-117.0252735,3.0,Burglary/Breaking & Entering
32.78452785,-117.1499711,3.0,Theft From Motor Vehicle
32.76285853,-117.090638,3.0,Theft From Motor Vehicle
32.81635872,-117.0462592,3.0,Impersonation
32.77360358,-117.1540995,3.0,Theft From Motor Vehicle
32.72531507,-117.0936188,3.0,Driving Under the Influence
32.7576206,-117.1958426,3.0,Destruction/Damage/Vandalism of Property
32.85216003,-117.2353008,3.0,All Other Larceny
32.88206147,-117.2201794,3.0,All Other Offenses
32.75221176,-117.1450677,9.0,Aggravated Assault
32.74594536,-117.1009931,3.0,All Other Larceny
32.75499324,-117.0912086,3.0,Destruction/Damage/Vandalism of Property
32.72554537,-117.1302587,3.0,Theft From Motor Vehicle
32.81342051,-117.1636566,3.0,Impersonation
32.70990586,-117.0667508,3.0,Trespass of Real Property
32.70990586,-117.0667508,3.0,All Other Offenses
32.95907883,-117.0933273,3.0,Drug/narcotic Violations
32.95907883,-117.0933273,3.0,Drug Equipment Violations
32.90315147,-117.1451099,3.0,Impersonation
32.72385065,-117.234437,3.0,Theft From Motor Vehicle
32.90590692,-117.1888297,3.0,Burglary/Breaking & Entering
32.72285754,-117.1408878,3.0,Simple Assault
32.71904113,-117.0359771,4.0,Motor Vehicle Theft
32.58484144,-117.0316323,4.0,Motor Vehicle Theft
32.76293274,-117.1339844,3.0,Simple Assault
32.75919786,-117.1966535,3.0,All Other Offenses
33.02031682,-117.0823268,3.0,Theft From Motor Vehicle
32.76293263,-117.0868156,3.0,Theft of Motor Vehicle Parts/Accessories
32.70108877,-117.0305462,3.0,All Other Larceny
32.94898432,-117.2580006,3.0,Theft From Motor Vehicle
32.75221176,-117.1450677,3.0,Intimidation
32.92662991,-117.2377532,3.0,All Other Larceny
